
jobId,companyId,jobType,degree,major,industry,yearsExperience,milesFromMetropolis
JOB1362684411637,COMP30,MANAGER,BACHELORS,BUSINESS,EDUCATION,3,12
JOB1362684411638,COMP4,VICE_PRESIDENT,MASTERS,NONE,OIL,1,82
JOB1362684411639,COMP30,VICE_PRESIDENT,NONE,NONE,HEALTH,9,4
JOB1362684411640,COMP20,MANAGER,BACHELORS,BUSINESS,WEB,21,88
JOB1362684411641,COMP43,CTO,NONE,NONE,SERVICE,20,55
JOB1362684411642,COMP25,CEO,HIGH_SCHOOL,NONE,EDUCATION,17,97
JOB1362684411643,COMP47,VICE_PRESIDENT,MASTERS,CHEMISTRY,WEB,11,30
JOB1362684411644,COMP58,VICE_PRESIDENT,HIGH_SCHOOL,NONE,AUTO,4,80
JOB1362684411645,COMP60,JUNIOR,MASTERS,NONE,WEB,10,51
JOB1362684411646,COMP7,JANITOR,HIGH_SCHOOL,NONE,SERVICE,16,44
JOB1362684411647,COMP15,CFO,NONE,NONE,HEALTH,18,30
JOB1362684411648,COMP46,JUNIOR,DOCTORAL,BIOLOGY,OIL,12,43
JOB1362684411649,COMP7,JANITOR,NONE,NONE,OIL,19,48
JOB1362684411650,COMP6,CFO,NONE,NONE,OIL,9,62
JOB1362684411651,COMP20,CEO,DOCTORAL,LITERATURE,HEALTH,0,34
JOB1362684411652,COMP37,VICE_PRESIDENT,MASTERS,ENGINEERING,AUTO,11,93
JOB1362684411653,COMP47,JANITOR,NONE,NONE,FINANCE,4,96
JOB1362684411654,COMP15,VICE_PRESIDENT,HIGH_SCHOOL,NONE,AUTO,15,36
JOB1362684411655,COMP60,CFO,BACHELORS,MATH,WEB,4,90
JOB1362684411656,COMP17,MANAGER,MASTERS,BIOLOGY,HEALTH,18,12
JOB1362684411657,COMP8,CEO,BACHELORS,LITERATURE,WEB,14,47
JOB1362684411658,COMP31,MANAGER,DOCTORAL,MATH,WEB,10,20
JOB1362684411659,COMP42,SENIOR,NONE,NONE,AUTO,15,4
JOB1362684411660,COMP59,CTO,HIGH_SCHOOL,NONE,HEALTH,24,72
JOB1362684411661,COMP44,CEO,DOCTORAL,MATH,AUTO,18,70
JOB1362684411662,COMP0,JANITOR,NONE,NONE,FINANCE,16,97
JOB1362684411663,COMP53,JANITOR,HIGH_SCHOOL,NONE,OIL,14,46
JOB1362684411664,COMP54,CFO,BACHELORS,MATH,SERVICE,5,86
JOB1362684411665,COMP27,VICE_PRESIDENT,BACHELORS,COMPSCI,FINANCE,19,27
JOB1362684411666,COMP14,CEO,HIGH_SCHOOL,NONE,EDUCATION,14,32
JOB1362684411667,COMP16,CEO,BACHELORS,CHEMISTRY,EDUCATION,1,41
JOB1362684411668,COMP34,JANITOR,NONE,NONE,WEB,2,15
JOB1362684411669,COMP40,SENIOR,MASTERS,NONE,SERVICE,0,25
JOB1362684411670,COMP60,CEO,BACHELORS,BIOLOGY,OIL,7,69
JOB1362684411671,COMP49,JUNIOR,NONE,NONE,SERVICE,16,80
JOB1362684411672,COMP39,JANITOR,HIGH_SCHOOL,NONE,OIL,22,55
JOB1362684411673,COMP3,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,1,69
JOB1362684411674,COMP30,SENIOR,NONE,NONE,EDUCATION,8,5
JOB1362684411675,COMP2,CFO,NONE,NONE,OIL,15,52
JOB1362684411676,COMP21,CTO,NONE,NONE,SERVICE,23,9
JOB1362684411677,COMP54,CFO,MASTERS,LITERATURE,OIL,2,9
JOB1362684411678,COMP7,JUNIOR,DOCTORAL,NONE,EDUCATION,23,88
JOB1362684411679,COMP49,SENIOR,NONE,NONE,EDUCATION,17,62
JOB1362684411680,COMP41,JANITOR,HIGH_SCHOOL,NONE,SERVICE,0,89
JOB1362684411681,COMP17,VICE_PRESIDENT,DOCTORAL,BUSINESS,SERVICE,16,17
JOB1362684411682,COMP58,MANAGER,MASTERS,LITERATURE,WEB,7,51
JOB1362684411683,COMP35,JANITOR,NONE,NONE,SERVICE,7,58
JOB1362684411684,COMP21,CEO,MASTERS,LITERATURE,OIL,11,64
JOB1362684411685,COMP17,JANITOR,NONE,NONE,HEALTH,7,69
JOB1362684411686,COMP1,JUNIOR,NONE,NONE,EDUCATION,15,76
JOB1362684411687,COMP38,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,0,57
JOB1362684411688,COMP40,JANITOR,HIGH_SCHOOL,NONE,HEALTH,6,64
JOB1362684411689,COMP18,CEO,BACHELORS,ENGINEERING,AUTO,24,82
JOB1362684411690,COMP3,VICE_PRESIDENT,NONE,NONE,EDUCATION,11,66
JOB1362684411691,COMP47,JANITOR,HIGH_SCHOOL,NONE,AUTO,3,30
JOB1362684411692,COMP2,SENIOR,MASTERS,MATH,WEB,5,90
JOB1362684411693,COMP24,VICE_PRESIDENT,BACHELORS,CHEMISTRY,OIL,17,36
JOB1362684411694,COMP28,CFO,NONE,NONE,EDUCATION,15,65
JOB1362684411695,COMP47,CFO,DOCTORAL,ENGINEERING,HEALTH,10,75
JOB1362684411696,COMP15,JUNIOR,NONE,NONE,AUTO,16,16
JOB1362684411697,COMP2,JANITOR,NONE,NONE,FINANCE,16,99
JOB1362684411698,COMP14,CEO,DOCTORAL,BUSINESS,EDUCATION,23,75
JOB1362684411699,COMP56,JUNIOR,DOCTORAL,PHYSICS,WEB,22,6
JOB1362684411700,COMP43,CFO,BACHELORS,PHYSICS,EDUCATION,12,57
JOB1362684411701,COMP0,CFO,NONE,NONE,EDUCATION,6,96
JOB1362684411702,COMP9,VICE_PRESIDENT,HIGH_SCHOOL,NONE,AUTO,4,25
JOB1362684411703,COMP19,CFO,DOCTORAL,NONE,FINANCE,18,1
JOB1362684411704,COMP22,SENIOR,HIGH_SCHOOL,NONE,FINANCE,15,91
JOB1362684411705,COMP18,CTO,BACHELORS,MATH,WEB,17,39
JOB1362684411706,COMP4,CFO,BACHELORS,BUSINESS,WEB,16,55
JOB1362684411707,COMP3,CEO,HIGH_SCHOOL,NONE,OIL,18,47
JOB1362684411708,COMP48,JUNIOR,DOCTORAL,LITERATURE,AUTO,9,67
JOB1362684411709,COMP56,CTO,BACHELORS,NONE,OIL,4,12
JOB1362684411710,COMP20,CTO,MASTERS,CHEMISTRY,OIL,12,94
JOB1362684411711,COMP56,JUNIOR,BACHELORS,BIOLOGY,FINANCE,10,42
JOB1362684411712,COMP53,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,4,41
JOB1362684411713,COMP41,CEO,BACHELORS,NONE,AUTO,9,32
JOB1362684411714,COMP6,VICE_PRESIDENT,DOCTORAL,ENGINEERING,AUTO,1,64
JOB1362684411715,COMP54,JANITOR,NONE,NONE,AUTO,24,94
JOB1362684411716,COMP33,JANITOR,NONE,NONE,HEALTH,9,40
JOB1362684411717,COMP42,CFO,MASTERS,LITERATURE,AUTO,15,13
JOB1362684411718,COMP50,JUNIOR,DOCTORAL,BIOLOGY,EDUCATION,8,41
JOB1362684411719,COMP62,CEO,DOCTORAL,MATH,AUTO,19,85
JOB1362684411720,COMP43,CFO,MASTERS,PHYSICS,FINANCE,7,98
JOB1362684411721,COMP36,CFO,NONE,NONE,AUTO,12,93
JOB1362684411722,COMP18,JANITOR,HIGH_SCHOOL,NONE,AUTO,4,46
JOB1362684411723,COMP20,CFO,NONE,NONE,FINANCE,19,18
JOB1362684411724,COMP19,SENIOR,HIGH_SCHOOL,NONE,OIL,17,80
JOB1362684411725,COMP22,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,18,14
JOB1362684411726,COMP56,CFO,BACHELORS,BUSINESS,SERVICE,21,64
JOB1362684411727,COMP46,JUNIOR,HIGH_SCHOOL,NONE,HEALTH,13,97
JOB1362684411728,COMP61,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,24,88
JOB1362684411729,COMP43,SENIOR,DOCTORAL,PHYSICS,EDUCATION,8,80
JOB1362684411730,COMP2,SENIOR,HIGH_SCHOOL,NONE,SERVICE,17,95
JOB1362684411731,COMP13,MANAGER,MASTERS,NONE,HEALTH,7,1
JOB1362684411732,COMP17,SENIOR,NONE,NONE,AUTO,1,9
JOB1362684411733,COMP51,JANITOR,HIGH_SCHOOL,NONE,HEALTH,3,85
JOB1362684411734,COMP2,VICE_PRESIDENT,DOCTORAL,ENGINEERING,FINANCE,0,83
JOB1362684411735,COMP2,CEO,DOCTORAL,CHEMISTRY,EDUCATION,5,24
JOB1362684411736,COMP12,SENIOR,DOCTORAL,ENGINEERING,WEB,14,33
JOB1362684411737,COMP0,JANITOR,NONE,NONE,EDUCATION,7,45
JOB1362684411738,COMP17,MANAGER,HIGH_SCHOOL,NONE,HEALTH,8,46
JOB1362684411739,COMP56,CEO,DOCTORAL,PHYSICS,AUTO,4,33
JOB1362684411740,COMP40,JUNIOR,NONE,NONE,AUTO,12,29
JOB1362684411741,COMP15,VICE_PRESIDENT,NONE,NONE,OIL,9,2
JOB1362684411742,COMP25,JANITOR,NONE,NONE,EDUCATION,18,52
JOB1362684411743,COMP34,CEO,MASTERS,MATH,OIL,12,1
JOB1362684411744,COMP19,MANAGER,NONE,NONE,OIL,7,70
JOB1362684411745,COMP9,MANAGER,MASTERS,PHYSICS,SERVICE,22,85
JOB1362684411746,COMP37,SENIOR,MASTERS,LITERATURE,AUTO,11,47
JOB1362684411747,COMP29,JUNIOR,DOCTORAL,MATH,SERVICE,4,10
JOB1362684411748,COMP41,CEO,NONE,NONE,OIL,12,28
JOB1362684411749,COMP1,JANITOR,NONE,NONE,FINANCE,15,61
JOB1362684411750,COMP29,JANITOR,NONE,NONE,HEALTH,0,13
JOB1362684411751,COMP33,SENIOR,DOCTORAL,CHEMISTRY,HEALTH,21,98
JOB1362684411752,COMP14,JUNIOR,HIGH_SCHOOL,NONE,WEB,24,3
JOB1362684411753,COMP51,CTO,NONE,NONE,OIL,20,40
JOB1362684411754,COMP50,JANITOR,NONE,NONE,OIL,18,94
JOB1362684411755,COMP55,CTO,BACHELORS,COMPSCI,OIL,9,10
JOB1362684411756,COMP9,MANAGER,BACHELORS,LITERATURE,FINANCE,15,93
JOB1362684411757,COMP42,CEO,HIGH_SCHOOL,NONE,OIL,15,88
JOB1362684411758,COMP58,SENIOR,MASTERS,BUSINESS,EDUCATION,14,90
JOB1362684411759,COMP56,VICE_PRESIDENT,MASTERS,ENGINEERING,OIL,20,14
JOB1362684411760,COMP29,SENIOR,BACHELORS,ENGINEERING,HEALTH,12,92
JOB1362684411761,COMP33,CTO,NONE,NONE,SERVICE,2,9
JOB1362684411762,COMP34,CTO,DOCTORAL,CHEMISTRY,AUTO,5,93
JOB1362684411763,COMP30,JANITOR,HIGH_SCHOOL,NONE,OIL,0,41
JOB1362684411764,COMP52,VICE_PRESIDENT,BACHELORS,BIOLOGY,AUTO,10,93
JOB1362684411765,COMP42,JUNIOR,DOCTORAL,ENGINEERING,WEB,9,31
JOB1362684411766,COMP45,CTO,HIGH_SCHOOL,NONE,HEALTH,11,48
JOB1362684411767,COMP7,MANAGER,MASTERS,MATH,FINANCE,19,72
JOB1362684411768,COMP8,CFO,MASTERS,LITERATURE,WEB,11,60
JOB1362684411769,COMP4,JANITOR,HIGH_SCHOOL,NONE,WEB,21,12
JOB1362684411770,COMP0,CTO,NONE,NONE,HEALTH,19,69
JOB1362684411771,COMP26,CFO,NONE,NONE,OIL,20,97
JOB1362684411772,COMP47,JUNIOR,DOCTORAL,COMPSCI,FINANCE,20,8
JOB1362684411773,COMP60,JANITOR,NONE,NONE,SERVICE,11,58
JOB1362684411774,COMP7,CFO,DOCTORAL,BUSINESS,SERVICE,16,20
JOB1362684411775,COMP26,CEO,DOCTORAL,NONE,SERVICE,1,97
JOB1362684411776,COMP28,JANITOR,NONE,NONE,FINANCE,2,81
JOB1362684411777,COMP39,CEO,HIGH_SCHOOL,NONE,WEB,20,72
JOB1362684411778,COMP57,CTO,NONE,NONE,OIL,6,71
JOB1362684411779,COMP37,VICE_PRESIDENT,NONE,NONE,WEB,13,44
JOB1362684411780,COMP62,MANAGER,HIGH_SCHOOL,NONE,WEB,3,82
JOB1362684411781,COMP13,JANITOR,NONE,NONE,AUTO,18,89
JOB1362684411782,COMP35,CTO,NONE,NONE,FINANCE,14,41
JOB1362684411783,COMP47,JUNIOR,BACHELORS,LITERATURE,HEALTH,21,24
JOB1362684411784,COMP50,JANITOR,HIGH_SCHOOL,NONE,AUTO,20,30
JOB1362684411785,COMP48,CFO,MASTERS,LITERATURE,FINANCE,18,52
JOB1362684411786,COMP32,CEO,BACHELORS,PHYSICS,SERVICE,14,36
JOB1362684411787,COMP52,CTO,NONE,NONE,SERVICE,5,13
JOB1362684411788,COMP38,SENIOR,HIGH_SCHOOL,NONE,EDUCATION,20,23
JOB1362684411789,COMP3,VICE_PRESIDENT,NONE,NONE,OIL,6,66
JOB1362684411790,COMP1,SENIOR,HIGH_SCHOOL,NONE,SERVICE,11,43
JOB1362684411791,COMP55,CEO,NONE,NONE,WEB,5,78
JOB1362684411792,COMP7,MANAGER,HIGH_SCHOOL,NONE,HEALTH,11,11
JOB1362684411793,COMP1,CFO,BACHELORS,CHEMISTRY,EDUCATION,6,77
JOB1362684411794,COMP21,MANAGER,BACHELORS,BUSINESS,WEB,11,64
JOB1362684411795,COMP53,VICE_PRESIDENT,MASTERS,COMPSCI,AUTO,18,96
JOB1362684411796,COMP14,CEO,MASTERS,BIOLOGY,AUTO,0,37
JOB1362684411797,COMP16,CTO,DOCTORAL,NONE,SERVICE,20,43
JOB1362684411798,COMP45,MANAGER,BACHELORS,NONE,EDUCATION,19,47
JOB1362684411799,COMP3,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,7,90
JOB1362684411800,COMP23,VICE_PRESIDENT,BACHELORS,BUSINESS,HEALTH,8,93
JOB1362684411801,COMP61,JANITOR,HIGH_SCHOOL,NONE,OIL,1,72
JOB1362684411802,COMP35,SENIOR,MASTERS,CHEMISTRY,OIL,23,1
JOB1362684411803,COMP33,CFO,DOCTORAL,BIOLOGY,OIL,18,9
JOB1362684411804,COMP17,MANAGER,HIGH_SCHOOL,NONE,SERVICE,20,57
JOB1362684411805,COMP51,SENIOR,BACHELORS,NONE,OIL,22,49
JOB1362684411806,COMP53,CEO,BACHELORS,BUSINESS,HEALTH,15,98
JOB1362684411807,COMP41,JANITOR,HIGH_SCHOOL,NONE,OIL,3,28
JOB1362684411808,COMP26,CTO,MASTERS,COMPSCI,OIL,5,31
JOB1362684411809,COMP54,CEO,HIGH_SCHOOL,NONE,EDUCATION,7,26
JOB1362684411810,COMP31,SENIOR,BACHELORS,PHYSICS,HEALTH,4,92
JOB1362684411811,COMP33,CTO,BACHELORS,PHYSICS,FINANCE,4,29
JOB1362684411812,COMP35,JUNIOR,BACHELORS,MATH,WEB,11,9
JOB1362684411813,COMP16,VICE_PRESIDENT,BACHELORS,PHYSICS,HEALTH,15,97
JOB1362684411814,COMP46,SENIOR,NONE,NONE,SERVICE,11,57
JOB1362684411815,COMP6,VICE_PRESIDENT,HIGH_SCHOOL,NONE,AUTO,17,37
JOB1362684411816,COMP29,JUNIOR,NONE,NONE,OIL,10,2
JOB1362684411817,COMP27,CEO,BACHELORS,PHYSICS,OIL,11,46
JOB1362684411818,COMP20,SENIOR,BACHELORS,CHEMISTRY,FINANCE,13,38
JOB1362684411819,COMP16,CEO,DOCTORAL,LITERATURE,HEALTH,2,26
JOB1362684411820,COMP29,JUNIOR,HIGH_SCHOOL,NONE,SERVICE,17,71
JOB1362684411821,COMP5,JUNIOR,DOCTORAL,NONE,HEALTH,23,49
JOB1362684411822,COMP50,CFO,HIGH_SCHOOL,NONE,OIL,24,85
JOB1362684411823,COMP9,CTO,MASTERS,BIOLOGY,AUTO,16,81
JOB1362684411824,COMP11,JANITOR,NONE,NONE,WEB,10,52
JOB1362684411825,COMP52,CTO,NONE,NONE,EDUCATION,11,48
JOB1362684411826,COMP36,MANAGER,MASTERS,MATH,FINANCE,7,54
JOB1362684411827,COMP51,JANITOR,NONE,NONE,EDUCATION,18,87
JOB1362684411828,COMP50,SENIOR,BACHELORS,BUSINESS,SERVICE,22,11
JOB1362684411829,COMP18,JUNIOR,NONE,NONE,HEALTH,9,85
JOB1362684411830,COMP28,SENIOR,MASTERS,ENGINEERING,FINANCE,17,81
JOB1362684411831,COMP9,CEO,MASTERS,CHEMISTRY,FINANCE,24,52
JOB1362684411832,COMP58,MANAGER,DOCTORAL,MATH,EDUCATION,13,55
JOB1362684411833,COMP61,SENIOR,HIGH_SCHOOL,NONE,SERVICE,4,83
JOB1362684411834,COMP19,SENIOR,BACHELORS,PHYSICS,AUTO,16,98
JOB1362684411835,COMP54,CTO,HIGH_SCHOOL,NONE,OIL,23,84
JOB1362684411836,COMP55,JANITOR,NONE,NONE,WEB,13,95
JOB1362684411837,COMP36,CFO,NONE,NONE,FINANCE,11,18
JOB1362684411838,COMP15,JUNIOR,MASTERS,CHEMISTRY,WEB,2,90
JOB1362684411839,COMP17,CFO,HIGH_SCHOOL,NONE,FINANCE,9,39
JOB1362684411840,COMP55,SENIOR,BACHELORS,LITERATURE,SERVICE,18,44
JOB1362684411841,COMP39,CEO,BACHELORS,COMPSCI,FINANCE,19,29
JOB1362684411842,COMP28,CEO,NONE,NONE,AUTO,23,13
JOB1362684411843,COMP10,CTO,DOCTORAL,BIOLOGY,WEB,2,63
JOB1362684411844,COMP10,JUNIOR,MASTERS,MATH,SERVICE,0,99
JOB1362684411845,COMP33,VICE_PRESIDENT,HIGH_SCHOOL,NONE,SERVICE,1,20
JOB1362684411846,COMP6,JANITOR,HIGH_SCHOOL,NONE,OIL,22,33
JOB1362684411847,COMP31,JUNIOR,BACHELORS,LITERATURE,OIL,11,15
JOB1362684411848,COMP47,SENIOR,DOCTORAL,CHEMISTRY,EDUCATION,10,22
JOB1362684411849,COMP46,JANITOR,HIGH_SCHOOL,NONE,SERVICE,10,48
JOB1362684411850,COMP50,CFO,DOCTORAL,PHYSICS,SERVICE,1,20
JOB1362684411851,COMP58,JUNIOR,MASTERS,BUSINESS,SERVICE,2,70
JOB1362684411852,COMP10,SENIOR,BACHELORS,PHYSICS,AUTO,8,89
JOB1362684411853,COMP32,CEO,NONE,NONE,FINANCE,18,49
JOB1362684411854,COMP49,JANITOR,NONE,NONE,AUTO,4,32
JOB1362684411855,COMP58,VICE_PRESIDENT,DOCTORAL,CHEMISTRY,HEALTH,13,73
JOB1362684411856,COMP7,MANAGER,DOCTORAL,LITERATURE,EDUCATION,13,30
JOB1362684411857,COMP11,CTO,HIGH_SCHOOL,NONE,HEALTH,18,33
JOB1362684411858,COMP55,CEO,NONE,NONE,SERVICE,1,86
JOB1362684411859,COMP28,JANITOR,HIGH_SCHOOL,NONE,AUTO,9,14
JOB1362684411860,COMP36,JUNIOR,MASTERS,COMPSCI,WEB,0,25
JOB1362684411861,COMP50,JUNIOR,HIGH_SCHOOL,NONE,WEB,4,66
JOB1362684411862,COMP61,JUNIOR,DOCTORAL,NONE,HEALTH,3,53
JOB1362684411863,COMP1,JANITOR,NONE,NONE,AUTO,5,20
JOB1362684411864,COMP44,MANAGER,HIGH_SCHOOL,NONE,OIL,24,65
JOB1362684411865,COMP45,JUNIOR,DOCTORAL,LITERATURE,EDUCATION,18,42
JOB1362684411866,COMP16,JANITOR,HIGH_SCHOOL,NONE,OIL,12,91
JOB1362684411867,COMP14,SENIOR,BACHELORS,LITERATURE,AUTO,14,48
JOB1362684411868,COMP35,CEO,MASTERS,BUSINESS,SERVICE,4,26
JOB1362684411869,COMP14,JANITOR,NONE,NONE,SERVICE,7,30
JOB1362684411870,COMP6,CEO,HIGH_SCHOOL,NONE,WEB,0,59
JOB1362684411871,COMP37,MANAGER,DOCTORAL,BUSINESS,SERVICE,15,41
JOB1362684411872,COMP41,JUNIOR,DOCTORAL,NONE,HEALTH,20,41
JOB1362684411873,COMP32,JANITOR,NONE,NONE,FINANCE,15,94
JOB1362684411874,COMP11,JANITOR,NONE,NONE,OIL,23,69
JOB1362684411875,COMP32,JUNIOR,NONE,NONE,EDUCATION,14,81
JOB1362684411876,COMP36,JUNIOR,MASTERS,BUSINESS,SERVICE,22,82
JOB1362684411877,COMP51,CFO,BACHELORS,LITERATURE,OIL,5,3
JOB1362684411878,COMP26,CFO,DOCTORAL,PHYSICS,SERVICE,16,52
JOB1362684411879,COMP36,MANAGER,MASTERS,LITERATURE,AUTO,12,21
JOB1362684411880,COMP62,CEO,NONE,NONE,AUTO,9,45
JOB1362684411881,COMP47,JANITOR,HIGH_SCHOOL,NONE,SERVICE,13,77
JOB1362684411882,COMP62,CTO,MASTERS,BIOLOGY,EDUCATION,20,87
JOB1362684411883,COMP19,CFO,HIGH_SCHOOL,NONE,OIL,18,3
JOB1362684411884,COMP61,VICE_PRESIDENT,MASTERS,COMPSCI,SERVICE,24,53
JOB1362684411885,COMP50,JUNIOR,HIGH_SCHOOL,NONE,SERVICE,6,42
JOB1362684411886,COMP7,CEO,NONE,NONE,EDUCATION,12,25
JOB1362684411887,COMP25,CTO,BACHELORS,BUSINESS,FINANCE,5,54
JOB1362684411888,COMP43,JUNIOR,MASTERS,MATH,EDUCATION,9,76
JOB1362684411889,COMP52,JANITOR,NONE,NONE,WEB,2,99
JOB1362684411890,COMP45,CEO,BACHELORS,BIOLOGY,SERVICE,9,28
JOB1362684411891,COMP41,CEO,NONE,NONE,HEALTH,19,70
JOB1362684411892,COMP27,SENIOR,DOCTORAL,NONE,SERVICE,12,54
JOB1362684411893,COMP22,VICE_PRESIDENT,NONE,NONE,EDUCATION,24,8
JOB1362684411894,COMP59,CFO,HIGH_SCHOOL,NONE,HEALTH,14,94
JOB1362684411895,COMP9,CTO,HIGH_SCHOOL,NONE,OIL,3,94
JOB1362684411896,COMP11,CTO,NONE,NONE,EDUCATION,17,69
JOB1362684411897,COMP49,VICE_PRESIDENT,BACHELORS,ENGINEERING,FINANCE,13,38
JOB1362684411898,COMP9,CTO,MASTERS,LITERATURE,HEALTH,4,20
JOB1362684411899,COMP32,JUNIOR,BACHELORS,MATH,EDUCATION,2,17
JOB1362684411900,COMP4,VICE_PRESIDENT,BACHELORS,NONE,WEB,7,49
JOB1362684411901,COMP16,CFO,DOCTORAL,ENGINEERING,OIL,15,88
JOB1362684411902,COMP5,MANAGER,MASTERS,BIOLOGY,EDUCATION,1,59
JOB1362684411903,COMP7,MANAGER,BACHELORS,NONE,OIL,18,57
JOB1362684411904,COMP29,CEO,NONE,NONE,AUTO,23,36
JOB1362684411905,COMP32,CEO,NONE,NONE,WEB,23,61
JOB1362684411906,COMP52,CEO,NONE,NONE,HEALTH,8,86
JOB1362684411907,COMP57,CEO,HIGH_SCHOOL,NONE,SERVICE,0,83
JOB1362684411908,COMP29,CFO,MASTERS,CHEMISTRY,FINANCE,3,32
JOB1362684411909,COMP23,SENIOR,NONE,NONE,SERVICE,2,36
JOB1362684411910,COMP49,JANITOR,HIGH_SCHOOL,NONE,WEB,12,5
JOB1362684411911,COMP35,CEO,MASTERS,LITERATURE,WEB,4,1
JOB1362684411912,COMP26,VICE_PRESIDENT,MASTERS,BUSINESS,SERVICE,7,9
JOB1362684411913,COMP17,JANITOR,NONE,NONE,OIL,23,44
JOB1362684411914,COMP41,CEO,HIGH_SCHOOL,NONE,EDUCATION,18,47
JOB1362684411915,COMP6,CTO,MASTERS,MATH,SERVICE,19,45
JOB1362684411916,COMP1,SENIOR,NONE,NONE,FINANCE,4,35
JOB1362684411917,COMP49,CFO,MASTERS,PHYSICS,AUTO,9,36
JOB1362684411918,COMP15,JANITOR,NONE,NONE,HEALTH,9,45
JOB1362684411919,COMP46,JUNIOR,DOCTORAL,NONE,OIL,5,55
JOB1362684411920,COMP17,CEO,DOCTORAL,ENGINEERING,AUTO,21,34
JOB1362684411921,COMP29,VICE_PRESIDENT,MASTERS,CHEMISTRY,AUTO,12,99
JOB1362684411922,COMP41,JUNIOR,NONE,NONE,AUTO,15,57
JOB1362684411923,COMP60,JUNIOR,DOCTORAL,MATH,AUTO,10,18
JOB1362684411924,COMP16,JUNIOR,NONE,NONE,AUTO,2,59
JOB1362684411925,COMP40,VICE_PRESIDENT,NONE,NONE,AUTO,18,59
JOB1362684411926,COMP24,CFO,HIGH_SCHOOL,NONE,HEALTH,17,96
JOB1362684411927,COMP57,JANITOR,NONE,NONE,AUTO,13,47
JOB1362684411928,COMP48,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,0,84
JOB1362684411929,COMP59,MANAGER,DOCTORAL,BUSINESS,HEALTH,15,19
JOB1362684411930,COMP51,SENIOR,HIGH_SCHOOL,NONE,EDUCATION,17,13
JOB1362684411931,COMP20,VICE_PRESIDENT,BACHELORS,CHEMISTRY,OIL,15,66
JOB1362684411932,COMP41,CTO,MASTERS,CHEMISTRY,AUTO,10,63
JOB1362684411933,COMP31,CTO,HIGH_SCHOOL,NONE,EDUCATION,11,36
JOB1362684411934,COMP5,SENIOR,BACHELORS,COMPSCI,WEB,24,55
JOB1362684411935,COMP22,MANAGER,MASTERS,CHEMISTRY,HEALTH,6,69
JOB1362684411936,COMP29,JANITOR,NONE,NONE,SERVICE,24,32
JOB1362684411937,COMP18,CTO,DOCTORAL,COMPSCI,AUTO,1,56
JOB1362684411938,COMP62,MANAGER,DOCTORAL,LITERATURE,SERVICE,13,60
JOB1362684411939,COMP58,CFO,NONE,NONE,SERVICE,10,35
JOB1362684411940,COMP31,JANITOR,HIGH_SCHOOL,NONE,SERVICE,6,59
JOB1362684411941,COMP14,JUNIOR,DOCTORAL,ENGINEERING,AUTO,20,35
JOB1362684411942,COMP16,JANITOR,NONE,NONE,HEALTH,4,7
JOB1362684411943,COMP7,CEO,BACHELORS,PHYSICS,OIL,24,83
JOB1362684411944,COMP43,JUNIOR,MASTERS,CHEMISTRY,EDUCATION,12,28
JOB1362684411945,COMP29,JANITOR,HIGH_SCHOOL,NONE,FINANCE,23,73
JOB1362684411946,COMP32,SENIOR,NONE,NONE,FINANCE,4,90
JOB1362684411947,COMP35,JUNIOR,BACHELORS,PHYSICS,FINANCE,9,44
JOB1362684411948,COMP51,CEO,BACHELORS,LITERATURE,SERVICE,13,17
JOB1362684411949,COMP1,SENIOR,BACHELORS,PHYSICS,FINANCE,1,90
JOB1362684411950,COMP13,CEO,MASTERS,MATH,EDUCATION,21,76
JOB1362684411951,COMP30,MANAGER,BACHELORS,NONE,HEALTH,10,22
JOB1362684411952,COMP36,JANITOR,HIGH_SCHOOL,NONE,OIL,0,13
JOB1362684411953,COMP44,CFO,MASTERS,PHYSICS,AUTO,9,20
JOB1362684411954,COMP43,SENIOR,NONE,NONE,HEALTH,14,14
JOB1362684411955,COMP45,MANAGER,MASTERS,NONE,HEALTH,21,4
JOB1362684411956,COMP18,JUNIOR,BACHELORS,COMPSCI,AUTO,19,70
JOB1362684411957,COMP39,JUNIOR,HIGH_SCHOOL,NONE,FINANCE,9,22
JOB1362684411958,COMP44,MANAGER,HIGH_SCHOOL,NONE,FINANCE,19,18
JOB1362684411959,COMP52,JUNIOR,MASTERS,PHYSICS,AUTO,3,8
JOB1362684411960,COMP10,CFO,NONE,NONE,AUTO,18,34
JOB1362684411961,COMP11,VICE_PRESIDENT,DOCTORAL,COMPSCI,AUTO,4,68
JOB1362684411962,COMP37,SENIOR,NONE,NONE,EDUCATION,5,56
JOB1362684411963,COMP27,JUNIOR,DOCTORAL,MATH,WEB,7,96
JOB1362684411964,COMP60,JUNIOR,BACHELORS,BIOLOGY,AUTO,14,78
JOB1362684411965,COMP34,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,19,83
JOB1362684411966,COMP7,MANAGER,DOCTORAL,COMPSCI,EDUCATION,0,81
JOB1362684411967,COMP21,JANITOR,NONE,NONE,SERVICE,24,76
